Epoch,Loss,Mae,Msssim,Val-Loss,Val-Mae,Val-Msssim,Learning-Rate,Time
1.0,0.8053795755242502,0.8053795635367239,0.805379561205816,0.8037444114685058,0.8037443965673446,0.8037444005409876,1e-07,499.83726477622986
2.0,0.30051080130554,0.300510796851841,0.30051079654660307,0.18559392765164376,0.18559392504394054,0.18559392640988032,5.6444444444444445e-06,498.9253194332123
3.0,0.15914657881251038,0.1591465765925981,0.15914657657872366,0.134221363812685,0.13422136257092157,0.13422136281927427,1.118888888888889e-05,498.66090989112854
4.0,0.09456350781314866,0.09456350658525968,0.0945635066962553,0.08305214047431946,0.08305213991552592,0.08305214196443558,1.6733333333333335e-05,498.08303904533386
5.0,0.07542735214034717,0.07542735113444941,0.07542735113444941,0.07603186598668496,0.07603186505536239,0.0760318654278914,2.2277777777777778e-05,499.380126953125
6.0,0.06983070455671911,0.0698307039670549,0.06983070400867826,0.07089418452233076,0.07089418352892002,0.07089418458441893,2.782222222222222e-05,498.5382902622223
7.0,0.06582265862678238,0.06582265775269193,0.06582265843947728,0.06747072078287601,0.06747072003781796,0.06747072072078784,3.3366666666666674e-05,498.19368052482605
8.0,0.06337545022673668,0.063375449345709,0.06337544863117474,0.0658935284242034,0.06589352767914533,0.06589352699617544,3.8911111111111117e-05,499.0228238105774
9.0,0.0620839621601158,0.06208396131377424,0.062083961216653084,0.06585318557918071,0.06585318446159363,0.06585318557918071,4.445555555555556e-05,500.0814697742462
10.0,0.06094899947722087,0.06094899870025157,0.06094899900548951,0.06420989052082102,0.06420988946532209,0.06420989039664467,5e-05,499.58876752853394
11.0,0.060305595495070384,0.06030559469035218,0.06030559475278721,0.0625459535047412,0.06254595232506593,0.06254595328743259,5e-05,498.13193559646606
12.0,0.0591347082630771,0.059134707434078615,0.05913470718086987,0.061933641073604426,0.0619336407010754,0.06193363992497325,5e-05,499.60848665237427
13.0,0.058653707111347986,0.05865370635519036,0.058653706386407885,0.06134379335368673,0.0613437925465405,0.061343791894614697,5e-05,499.2113034725189
14.0,0.05850770637684361,0.05850770564149767,0.05850770507611376,0.061509687049935265,0.061509686366965376,0.061509685777127746,5e-05,497.0688135623932
15.0,0.058041887402922966,0.05804188673694929,0.058041886414368284,0.060905740782618525,0.06090573966503143,0.060905738392223914,5e-05,497.5918984413147
16.0,0.0577338702588219,0.05773386941248034,0.057733869814839446,0.06060083238407969,0.060600831359624865,0.06060083275660873,5e-05,498.0166049003601
17.0,0.05797256689927986,0.0579725661847456,0.05797256619515144,0.06051042837401231,0.060510427535821996,0.06051042787730694,5e-05,501.4562358856201
18.0,0.05760451593545562,0.05760451515501771,0.057604515536565135,0.06279096708943446,0.06279096653064092,0.06279096820702156,5e-05,497.8953483104706
19.0,0.05737552938903066,0.05737552859818691,0.05737552867796501,0.060734863455096884,0.06073486271003882,0.06073486171662808,5e-05,498.55812525749207
20.0,0.0573445714115264,0.05734457073514688,0.05734457015935713,0.06161875706166029,0.06161875625451406,0.061618757372101145,5e-05,497.68352341651917
21.0,0.057295216403526965,0.05729521561615183,0.057295216164192676,0.0610559501995643,0.061055949330329894,0.06105594799543421,5e-05,496.54831862449646
