Epoch,Loss,Mae,Msssim,Val-Loss,Val-Mae,Val-Msssim,Learning-Rate,Time
1.0,0.8121206025941677,0.8121206075376809,0.8121206073964377,0.8109230183540507,0.8109230272313381,0.8109230183540507,1e-07,847.0240476131439
2.0,0.8119574789469841,0.8119574865741187,0.8119574797944435,0.810318704615248,0.8103187122243516,0.8103187236380069,5.6444444444444445e-06,886.8105952739716
3.0,0.8117532066259339,0.8117532131231227,0.8117532138293388,0.8101386821016352,0.8101386922471067,0.8101386795652673,1.118888888888889e-05,883.0384199619293
4.0,0.811579704284668,0.8115797078157488,0.8115797100756406,0.8102216606444501,0.8102216707899216,0.8102216631808179,1.6733333333333335e-05,881.6813941001892
5.0,0.8116755765196272,0.811675582451843,0.8116755830168159,0.8102649843439143,0.8102649906848339,0.8102649856120983,2.2277777777777778e-05,877.1199653148651
6.0,0.8116388867534168,0.8116388933918487,0.8116388955104973,0.8102288030563517,0.8102288081290874,0.810228817006375,2.782222222222222e-05,877.1784369945526
7.0,0.811629595208507,0.8116296041068307,0.811629600010777,0.8102105564259469,0.8102105653032343,0.8102105614986825,3.3366666666666674e-05,877.63835978508
8.0,0.8116381315258442,0.81163813745806,0.8116381346331953,0.8102972989386701,0.8102973065477737,0.8102972913295665,3.8911111111111117e-05,878.6613628864288
9.0,0.8115780222189934,0.811578028574939,0.8115780323885063,0.8099428009479603,0.8099428123616158,0.8099428148979836,4.445555555555556e-05,876.0714526176453
10.0,0.8117537922203824,0.8117537988588144,0.8117538052147598,0.8102793198950747,0.8102793287723622,0.8102793287723622,5e-05,877.560272693634
11.0,0.8116966823548503,0.8116966885695526,0.8116966851797149,0.8101521920650563,0.8101521958696082,0.8101522060150795,5e-05,877.1297016143799
12.0,0.8115504737148918,0.811550480494567,0.811550482895702,0.8101002738830891,0.810100275151273,0.8101002852967445,5e-05,876.8736758232117
13.0,0.8117592459041361,0.8117592525425681,0.8117592490114872,0.8102098170747148,0.8102098234156345,0.8102098158065308,5e-05,876.5728824138641
14.0,0.8115432533607664,0.8115432599991984,0.8115432523720637,0.8099430736075056,0.8099430774120574,0.8099430786802414,5e-05,877.6391868591309
15.0,0.811537260410345,0.8115372687436958,0.8115372695911552,0.8100622803606885,0.8100622879697922,0.8100622816288725,5e-05,877.020364522934
16.0,0.8115558242910846,0.8115558309295167,0.8115558297995707,0.8097860825822708,0.8097860952641102,0.8097860939959263,5e-05,876.7001187801361
17.0,0.8115674815189217,0.8115674878748672,0.8115674929596236,0.8097416885355686,0.8097416923401204,0.8097416923401204,5e-05,876.7724990844727
18.0,0.8113756325290101,0.8113756400149016,0.8113756415685771,0.8094646512193883,0.809464656292124,0.8094646727785151,5e-05,877.0771729946136
19.0,0.8112433045678794,0.8112433123362572,0.8112433086639332,0.8094982225844201,0.8094982263889718,0.8094982200480522,5e-05,877.580050945282
20.0,0.811066900666856,0.811066909706423,0.8110669116838284,0.80989460108128,0.8098946061540158,0.8098945972767282,5e-05,876.5945529937744
21.0,0.811119494279979,0.8111195000709516,0.8111194965398707,0.809437262251022,0.809437263519206,0.8094372685919416,5e-05,878.5990922451019
22.0,0.8110638690220802,0.8110638756605121,0.8110638759429986,0.8095395425532727,0.8095395488941923,0.8095395488941923,5e-05,878.6519408226013
23.0,0.8110658006645491,0.8110658084329271,0.8110658034894138,0.8090930314774208,0.8090930327456048,0.8090930403547084,5e-05,877.9831671714783
24.0,0.8110679760928402,0.8110679814600832,0.8110679824487858,0.809672233906198,0.8096722402471177,0.8096722402471177,5e-05,877.1189513206482
25.0,0.8108040594376659,0.8108040657936114,0.8108040648049087,0.8100118510266567,0.8100118510266567,0.8100118624403122,5e-05,876.9901037216187
26.0,0.8107808237957164,0.8107808319878239,0.8107808247844189,0.8091799642177339,0.8091799730950213,0.8091799857768607,5e-05,877.7814333438873
27.0,0.8106246377337035,0.810624759344128,0.810623791404245,0.8091798488129961,0.8091798576902836,0.8091798437402603,5e-05,877.5626013278961
28.0,0.8106568948634992,0.8106569006544719,0.8106569051742554,0.8094521481940087,0.8094521532667444,0.809452141853089,5e-05,877.0006721019745
29.0,0.8106842326326957,0.8106842385649116,0.8106842415310195,0.8088429456061506,0.808842955751622,0.8088429329243112,5e-05,875.9842953681946
30.0,0.8106509298792383,0.8106509360939406,0.8106509353877244,0.8092162926146325,0.809216300223736,0.8092162926146325,5e-05,877.2943294048309
31.0,0.8106907339175166,0.8106907401322189,0.8106907356124353,0.8087423684749198,0.8087423722794715,0.808742363402184,5e-05,876.9253838062286
32.0,0.8105496278306319,0.8105496340453342,0.8105496341865774,0.8089901221559402,0.8089901208877563,0.8089901234241242,5e-05,876.4380805492401
33.0,0.8104410547215791,0.8104410612187679,0.8104410586763897,0.8089052578236194,0.808905265432723,0.8089052565554355,5e-05,876.4474174976349
34.0,0.8103715547170685,0.8103715614967436,0.8103715641803652,0.8087627139497311,0.8087627177542829,0.8087627101451793,5e-05,877.7198646068573
35.0,0.8103858149164661,0.8103858219786277,0.8103858228260872,0.8087058003912581,0.8087058105367295,0.8087058118049134,5e-05,877.6469337940216
36.0,0.8103566234710657,0.8103566306744706,0.810356632086903,0.8087488438220735,0.8087488501629931,0.8087488488948091,5e-05,877.5481386184692
37.0,0.8102931236203813,0.8102931320949753,0.8102931326599483,0.8087004194868371,0.8087004245595729,0.8087004004640782,5e-05,876.8746263980865
38.0,0.8102986410048336,0.8102986490556979,0.8102986491969412,0.8108281100049932,0.8108327680445732,0.8107939755662958,5e-05,877.2287752628326
39.0,0.8105466266943945,0.810546633615313,0.8105466350277454,0.808699185543872,0.8086991956893433,0.8086991893484238,5e-05,877.2413651943207
40.0,0.8103273961498839,0.81032740165837,0.8103274017996133,0.8086230234896883,0.8086230272942401,0.808623009539665,5e-05,877.0644495487213
41.0,0.8102532563051341,0.8102532637910256,0.8102532606836744,0.808467816799245,0.8084678206037967,0.8084678104583253,5e-05,876.6352326869965
42.0,0.8103434331891661,0.8103440870040965,0.8103386836029342,0.8085610029545236,0.8085610105636272,0.8085610118318112,5e-05,877.6342198848724
43.0,0.8101767783198877,0.8101767852408062,0.8101767818509685,0.808421236403445,0.8084212427443647,0.8084212440125486,5e-05,878.0626320838928
44.0,0.8102728134082957,0.8102728204704573,0.8102728170806198,0.8082124121645664,0.8082124159691182,0.8082124286509574,5e-05,876.1990721225739
45.0,0.8102166315108114,0.8102170576416485,0.8102135641314973,0.8087194714140384,0.808719480291326,0.8087194891686135,5e-05,876.2515938282013
46.0,0.8102204604736437,0.8102204673945621,0.8102204649934271,0.8088855730726364,0.8088855743408203,0.8088855743408203,5e-05,877.2099804878235
47.0,0.8102771194907726,0.8102771271179072,0.8102771276828802,0.8086841233233188,0.8086841309324224,0.8086841347369742,5e-05,909.5900127887726
48.0,0.810082363715104,0.810082370353536,0.810082368517374,0.8085803833413632,0.8085803960232024,0.808580385877731,5e-05,875.9887092113495
49.0,0.8099823988161946,0.8099824055958699,0.8099824017823025,0.8090642652613051,0.8090642754067766,0.8090642779431445,5e-05,876.2871282100677
50.0,0.8101235085754033,0.8101235153550785,0.8101235157788083,0.8087512267396805,0.808751235616968,0.8087512343487842,5e-05,877.9989442825317
51.0,0.8099263683314571,0.8099263748286459,0.8099263787834565,0.8092434355553161,0.8092434469689714,0.8092434393598679,5e-05,876.6569590568542
52.0,0.8101348382601806,0.810134845181099,0.8101348441923965,0.8082033027993872,0.8082033154812265,0.8082032926539158,5e-05,876.4249501228333
53.0,0.8099545203678981,0.8099545257351409,0.8099545243227086,0.809244451370645,0.8092444551751968,0.8092444665888523,5e-05,878.5996050834656
54.0,0.8101185386497263,0.8101185447231853,0.8101185465593473,0.8081377376901343,0.8081377452992379,0.8081377402265021,5e-05,877.875011920929
55.0,0.8099309775219145,0.8099315588790659,0.8099267621175937,0.8082925791436053,0.8082925867527089,0.8082925791436053,5e-05,877.2272598743439
56.0,0.8099223849897701,0.8099223919106886,0.8099223934643641,0.8083516524193135,0.8083516600284171,0.8083516600284171,5e-05,875.7560458183289
57.0,0.8101162469782536,0.8101162550291179,0.8101162527692262,0.8083027956333566,0.8083028108515637,0.8083028007060924,5e-05,875.2612054347992
58.0,0.8098754396935774,0.8098754492981174,0.809875446049523,0.8085237043969175,0.8085237082014692,0.8085237107378371,4.9454782638308454e-05,876.7741191387177
59.0,0.8098506044720022,0.8098508575798776,0.8098488075755784,0.8084231336066063,0.8084231412157099,0.8084231538975493,4.784295916818289e-05,877.0560238361359
60.0,0.8098306278764354,0.8098306352210836,0.8098306340911378,0.8074971171135598,0.8074971221862955,0.8074971259908473,4.523497400965494e-05,875.2641613483429
