Epoch,Loss,Mae,Msssim,Val-Loss,Val-Mae,Val-Msssim,Learning-Rate,Time
1.0,0.8718605593398765,0.8718605527171382,0.8718605350565027,0.8752425670623779,0.8752425312995911,0.875242555141449,1e-07,52.41220188140869
2.0,0.8673099080721537,0.8673098815812005,0.8673098771660416,0.863928496837616,0.8639284610748291,0.863928472995758,5.6444444444444445e-06,51.75874090194702
3.0,0.8452096559383251,0.8452096338625308,0.8452096360701101,0.8235358119010925,0.8235358119010925,0.8235357761383056,1.118888888888889e-05,52.26033806800842
4.0,0.725761698351966,0.7257616718610128,0.7257616806913305,0.5312205195426941,0.5312204837799073,0.5312205076217651,1.6733333333333335e-05,52.01906394958496
5.0,0.26415138056984655,0.2641513659446328,0.26415137560279284,0.16211904734373092,0.16211904883384703,0.1621190458536148,2.2277777777777778e-05,52.09842538833618
6.0,0.1658610381461956,0.16586103400698415,0.16586103621456358,0.15539094805717468,0.15539093613624572,0.1553909435868263,2.782222222222222e-05,52.309839963912964
7.0,0.1596905059284634,0.15969050372088398,0.1596905012373571,0.16174758672714235,0.16174758076667786,0.1617475777864456,3.3366666666666674e-05,51.7645902633667
8.0,0.15452175118305064,0.15452174731978663,0.1545217459400495,0.1352404460310936,0.135240438580513,0.13524044454097747,3.8911111111111117e-05,51.72482132911682
9.0,0.13405575354894003,0.13405575051351828,0.13405574996162345,0.12125378847122192,0.12125378251075744,0.12125378847122192,4.445555555555556e-05,52.690513372421265
10.0,0.11966070863935682,0.11966070698367225,0.11966070450014538,0.11587534844875336,0.11587534546852112,0.11587534099817276,5e-05,52.046568632125854
11.0,0.12126677041804348,0.12126676848641148,0.12126676738262177,0.11322818845510482,0.1132281854748726,0.11322818845510482,5e-05,54.60389757156372
12.0,0.11909666712637301,0.119096663263109,0.119096663263109,0.11307196468114852,0.11307195723056793,0.11307195723056793,5e-05,52.635968923568726
13.0,0.1194536036087407,0.11945360209102984,0.11945359905560811,0.11277756094932556,0.11277755796909332,0.1127775564789772,5e-05,51.622146129608154
14.0,0.12122159285677804,0.12122158830364545,0.12122158899351403,0.12068934142589569,0.12068933844566346,0.12068933695554733,5e-05,51.76634359359741
15.0,0.12360026287259879,0.12360025942325592,0.12360026163083536,0.11302782893180847,0.11302782893180847,0.11302782446146012,5e-05,54.262749910354614
16.0,0.12021736966239081,0.12021736538520565,0.12021736635102166,0.11286142915487289,0.11286142468452454,0.11286142617464065,5e-05,53.333173990249634
17.0,0.11831688108267607,0.11831687832320179,0.11831687721941206,0.11878169476985931,0.11878168731927871,0.11878169178962708,5e-05,52.1189706325531
18.0,0.1179184212728783,0.11791841685771942,0.11791841934124629,0.11472079008817673,0.11472079008817673,0.11472078561782836,5e-05,51.49688744544983
19.0,0.11822806685059159,0.11822806243543271,0.11822806188353786,0.11269402205944061,0.1126940205693245,0.11269402205944061,5e-05,53.31615114212036
20.0,0.11940877387921016,0.1194087678083667,0.11940877167163072,0.11201823055744171,0.11201821863651276,0.11201823204755783,5e-05,55.764108657836914
21.0,0.11778256904195857,0.11778256448882597,0.11778256600653683,0.11207785457372665,0.11207785159349441,0.11207785159349441,5e-05,54.748743295669556
22.0,0.11587236490514544,0.1158723618697237,0.11587236076593399,0.11997011601924897,0.11997011005878448,0.11997011601924897,5e-05,54.75497388839722
23.0,0.11926420874617717,0.11926420819428232,0.11926420364114973,0.11185166537761689,0.11185166388750076,0.11185166537761689,5e-05,54.84546685218811
24.0,0.11566274364789327,0.11566274226815612,0.11566274144031384,0.11246775239706039,0.11246775388717652,0.11246774643659592,5e-05,54.73423981666565
25.0,0.11649668823789668,0.11649668520247494,0.11649668409868523,0.11350059360265732,0.1135005921125412,0.11350059062242508,5e-05,55.19358777999878
26.0,0.11598706949088308,0.11598706535167164,0.11598706659343508,0.11127708852291107,0.11127708554267883,0.11127708703279496,5e-05,54.996602296829224
27.0,0.12217238007320298,0.12217237703778126,0.12217237717575496,0.11744013130664825,0.1174401268362999,0.11744012832641601,5e-05,54.88770270347595
28.0,0.12383044787027218,0.12383044304119216,0.12383044483485045,0.12622978836297988,0.12622978687286376,0.12622978836297988,5e-05,54.86393880844116
29.0,0.12031749401379514,0.12031749070242599,0.12031749194418942,0.11154374778270722,0.11154374480247498,0.11154374182224273,5e-05,55.023841381073
30.0,0.11896900473921387,0.11896900170379215,0.11896899977216015,0.1195005401968956,0.11950054168701171,0.11950053572654724,5e-05,55.64411211013794
31.0,0.11619789608650738,0.11619789525866508,0.11619789153337479,0.11235277354717255,0.11235276758670806,0.11235277205705643,5e-05,54.887805700302124
32.0,0.12426514150919737,0.12426513654214365,0.12426513819782822,0.11447427421808243,0.11447427719831467,0.11447426974773407,5e-05,54.88664388656616
33.0,0.11625104714874868,0.11625104494116924,0.11625104369940581,0.11121465265750885,0.1112146481871605,0.1112146481871605,5e-05,54.671661376953125
34.0,0.11680279478982643,0.11680279189237842,0.11680279065061498,0.1105975091457367,0.11059750318527221,0.1105975091457367,5e-05,55.14933633804321
35.0,0.114989777268083,0.11498977381874013,0.11498977464658243,0.11221815645694733,0.11221815198659897,0.11221814900636673,5e-05,55.16793918609619
36.0,0.11421134916168672,0.11421134598829129,0.11421134571234386,0.1101964458823204,0.1101964384317398,0.11019644141197205,5e-05,55.109522104263306
