Epoch,Loss,Mae,Msssim,Val-Loss,Val-Mae,Val-Msssim,Learning-Rate,Time
1.0,0.5103188455104828,0.5112967863678932,0.49173812278442913,0.4775140812763801,0.47870508294839126,0.45488510452784026,1e-07,122.86414694786072
2.0,0.5040493826899264,0.5050015577839481,0.48595811737080413,0.4541116746572348,0.45520358360730684,0.4333654779654283,5.6444444444444445e-06,124.66307497024536
3.0,0.38935062465154463,0.39001388506342966,0.3767487599203984,0.2711784180540305,0.27178755373908925,0.25960487901018214,1.118888888888889e-05,126.34768509864807
4.0,0.31167308636941016,0.31213849685930956,0.302830369082383,0.27026115959653485,0.2708912666600484,0.2582891904390775,1.6733333333333335e-05,124.10817980766296
5.0,0.31407181256347233,0.3145466203180452,0.30505053305791485,0.2681489604023787,0.2687340983404563,0.257031362503767,2.2277777777777778e-05,128.92599415779114
6.0,0.30836873575268936,0.30883481142680264,0.2995133541860721,0.2724084246617097,0.27293141186237335,0.2624716939261326,2.782222222222222e-05,130.16347312927246
7.0,0.312362188162903,0.3128383466973901,0.30331528023816645,0.26881418090600234,0.26942960115579456,0.2571212354187782,3.3366666666666674e-05,130.55441880226135
8.0,0.3077928981381572,0.30826707831066513,0.29878351868440706,0.26849158853292465,0.2690619983925269,0.2576538785718955,3.8911111111111117e-05,130.53690671920776
9.0,0.3126858934604873,0.3131606951614635,0.3036647421023291,0.2675507736320679,0.26814771644197977,0.25620892959145397,4.445555555555556e-05,130.03653240203857
10.0,0.3129438310344186,0.3134164087888267,0.30396494059823453,0.2698647812581979,0.2704252746815865,0.25921542512682766,5e-05,130.08921217918396
11.0,0.3088845429528091,0.30933119253151947,0.30039827841230565,0.26880889299970406,0.2694170930637763,0.25725328263181907,5e-05,130.25850987434387
12.0,0.30921129876514897,0.30968891546621713,0.3001366700563166,0.26734970767910665,0.2679418660700321,0.2560986248919597,5e-05,129.91418027877808
13.0,0.31247755605727434,0.31295581141279805,0.3033908124909633,0.2675581428293998,0.2681526235089852,0.25626308757525224,5e-05,130.1808352470398
14.0,0.3096157582218034,0.3100807521582788,0.3007809504439744,0.2677529543065108,0.2683618971361564,0.25618304684758186,5e-05,129.78206038475037
15.0,0.31149529385018265,0.3119734809992628,0.3024098209183042,0.27252841282349366,0.2730493966776591,0.2626297751871439,5e-05,130.26555037498474
16.0,0.31072870103849304,0.31120089570888215,0.30175706482906306,0.26838462971724,0.2689454097014207,0.2577299383970407,5e-05,130.18930435180664
17.0,0.3111594894629282,0.3116323840351672,0.30217459056681645,0.2669115559412883,0.26750372579464543,0.2556604705750942,5e-05,130.18584394454956
18.0,0.3087720105217563,0.3092462351390471,0.29976183423099834,0.26798060507728505,0.26856690501937497,0.25684084685949177,5e-05,130.1586878299713
19.0,0.305774827229066,0.3062324594680427,0.2970799163837607,0.2709105699681319,0.2714335285127163,0.2609744177987942,5e-05,130.27182030677795
20.0,0.3093810159092148,0.3098547872440476,0.3003794588924696,0.2678759651115307,0.2684387556062295,0.2571830672140305,5e-05,129.9095332622528
21.0,0.3092422582623031,0.3096981920922796,0.3005796275101602,0.2684708194663891,0.26902437697236353,0.25795329505434406,5e-05,130.05682587623596
22.0,0.31054970239185625,0.31101615100892055,0.30168723878968096,0.2666398828419355,0.2672341915850456,0.25534804652516657,5e-05,130.19946265220642
23.0,0.30774759669374263,0.3082205024289174,0.29876244597188717,0.26607297360897064,0.26665288095290846,0.2550548231945588,5e-05,129.86522150039673
24.0,0.30808574742534095,0.3085471888900631,0.299318412060125,0.26721530293042844,0.2677710741185225,0.25665570766879964,5e-05,130.74128913879395
25.0,0.30754625607773456,0.30802189224373755,0.2985092135818882,0.2671604480307836,0.2677694630737488,0.255589242451466,5e-05,129.69252943992615
26.0,0.3075258960792174,0.3079935453780409,0.2986406101845205,0.2687763674901082,0.26932754998023695,0.2583040640904353,5e-05,129.45958399772644
27.0,0.3109038676549163,0.3113621081639495,0.3021974226899652,0.26761075309835947,0.2681478849397256,0.2574053587248692,5e-05,129.78364419937134
28.0,0.3035357702885651,0.30398935087335605,0.2949178486079391,0.2653564859468203,0.26593920387900793,0.2542849610058161,5e-05,129.79180335998535
29.0,0.30824707484700614,0.30870780281515586,0.29949334231463987,0.2659338191151619,0.2665363111748145,0.2544865015034492,5e-05,129.80933356285095
30.0,0.30934209319659406,0.3098136214280708,0.3003831314078222,0.2651206825215083,0.26569845556066585,0.254143060113375,5e-05,129.68987655639648
31.0,0.3100800984280391,0.3105504154486375,0.3011441448341227,0.26748718923101056,0.2680180820708091,0.25740033044264865,5e-05,129.7633581161499
32.0,0.31125074149005943,0.3117216823415624,0.30230294449979234,0.26667186359946543,0.26722344612846005,0.25619190444166845,5e-05,129.35480093955994
33.0,0.3091977655809994,0.3096725407522172,0.30017712701939875,0.26518536244447416,0.2657476740960891,0.25450136999671275,5e-05,129.83964467048645
34.0,0.3036385869555589,0.30409828291481567,0.29490442947846734,0.26553607330872464,0.26612734679992384,0.2543018984679992,5e-05,129.77125692367554
35.0,0.30285679612360483,0.30330205981024644,0.29439688715825063,0.2643560434763248,0.26494142986260927,0.2532336502694167,5e-05,130.175612449646
36.0,0.3074556206120178,0.3079282802904749,0.2984751559884494,0.2642530738734282,0.2648354937823919,0.253187263241181,5e-05,129.66976761817932
37.0,0.3094285105988901,0.30988483652213794,0.30075841133819065,0.2665409709398563,0.2670761647705848,0.2563724262783161,5e-05,129.73059034347534
38.0,0.30343799992826664,0.3038916133163083,0.29481940841974896,0.26460203241843444,0.2651659654310116,0.25388728426052976,5e-05,129.59221172332764
