file,model_tag,dataset,mae,mse,psnr,ssim,preview
data\converted_h5\MS30013_txt.h5,20260109_115102_layers7_batch6_kernel3_alpha0.08,denoised_20260109_115102_layers7_batch6_kernel3_alpha0.08,94.64935302734375,36495.21875,16.35222139112809,0.4916498532175756,D:\ZhouHY\dccnn\dccnn-arpes-main\results_ms_txt_v3\eval\previews\20260109_115102_layers7_batch6_kernel3_alpha0.08\MS30013_txt_20260109_115102_layers7_batch6_kernel3_alpha0.08_comparison.png
data\converted_h5\MS30015_txt.h5,20260109_115102_layers7_batch6_kernel3_alpha0.08,denoised_20260109_115102_layers7_batch6_kernel3_alpha0.08,93.58924865722656,28585.07421875,15.843159207004264,0.4742407407628549,D:\ZhouHY\dccnn\dccnn-arpes-main\results_ms_txt_v3\eval\previews\20260109_115102_layers7_batch6_kernel3_alpha0.08\MS30015_txt_20260109_115102_layers7_batch6_kernel3_alpha0.08_comparison.png
data\converted_h5\MS30017_txt.h5,20260109_115102_layers7_batch6_kernel3_alpha0.08,denoised_20260109_115102_layers7_batch6_kernel3_alpha0.08,91.52945709228516,19435.5625,14.232767159571502,0.4950846554476389,D:\ZhouHY\dccnn\dccnn-arpes-main\results_ms_txt_v3\eval\previews\20260109_115102_layers7_batch6_kernel3_alpha0.08\MS30017_txt_20260109_115102_layers7_batch6_kernel3_alpha0.08_comparison.png
data\converted_h5\MS30019_txt.h5,20260109_115102_layers7_batch6_kernel3_alpha0.08,denoised_20260109_115102_layers7_batch6_kernel3_alpha0.08,16.793081283569336,628.0675659179688,16.217792816321683,0.3802334783756362,D:\ZhouHY\dccnn\dccnn-arpes-main\results_ms_txt_v3\eval\previews\20260109_115102_layers7_batch6_kernel3_alpha0.08\MS30019_txt_20260109_115102_layers7_batch6_kernel3_alpha0.08_comparison.png
